,try_n,vulnerability_id,fix_commit_mean_sim,not_fix_commit_mean_sim,num_fix_commit,type
366,2,CVE-2020-1958,0.8468820472521317,0.1572410604315264,1,spacy
367,2,CVE-2020-1958,0.9755470054216724,0.2308310002004565,1,fasttext
368,2,CVE-2018-11248,0.8864644178395089,0.7709041895115369,1,spacy
369,2,CVE-2018-11248,0.8583664170761196,0.4004268257454369,1,fasttext
370,2,CVE-2017-5637,1.0,0.15683180538017572,1,spacy
371,2,CVE-2017-5637,1.0,0.2028923948710942,1,fasttext
372,2,CVE-2019-0201,1.0,0.3268195999863514,3,spacy
373,2,CVE-2019-0201,1.0,0.30652831468638597,3,fasttext
374,2,CVE-2016-9177,1.0,0.763151748843268,1,spacy
375,2,CVE-2016-9177,1.0,0.7502448663458232,1,fasttext
376,2,CVE-2018-9159,0.7384579578718358,0.7632266694390938,2,spacy
377,2,CVE-2018-9159,0.8200088212798344,0.8467515035069505,2,fasttext
378,3,CVE-2015-1427,0.6871245410595425,0.13413716778152868,3,spacy
379,3,CVE-2015-1427,0.6871245460410819,0.20538912749350116,3,fasttext
380,3,CVE-2015-5531,0.7726663619802105,0.19227065426023704,1,spacy
381,3,CVE-2015-5531,0.7726664426370389,0.2282974098324504,1,fasttext
382,3,CVE-2019-7619,1.0,0.3242884253240996,1,spacy
383,3,CVE-2019-7619,1.0,0.3673377945375884,1,fasttext
